VMs,TimeWindow,Model,Score,BestParams
stella_planetlab_ntua_gr_princeton_codeen,4,SVR,0.004532873,"{'coef0': 0, 'degree': 15, 'kernel': 'rbf', 'shrinking': False, 'C': 1, 'epsilon': 0}"
stella_planetlab_ntua_gr_root,20,GradientBoosting,0.001130894,"{'min_samples_split': 2, 'warm_start': False, 'loss': 'lad', 'max_leaf_nodes': 8, 'min_samples_leaf': 5, 'learning_rate': 0.1, 'presort': False, 'min_weight_fraction_leaf': 0, 'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 20}"
thalescom-48-42_cnt_nerim_net_uw_oneswarm,20,GradientBoosting,0.001277857,"{'min_samples_split': 5, 'warm_start': True, 'loss': 'huber', 'max_leaf_nodes': 5, 'min_samples_leaf': 1, 'learning_rate': 0.1, 'presort': True, 'min_weight_fraction_leaf': 0, 'max_depth': 3, 'max_features': 'log2', 'n_estimators': 10}"
ttu1-1_nodes_planet-lab_org_irisaple_wup,15,AdaBooster,0.000653086,"{'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 10}"
ttu1-1_nodes_planet-lab_org_uw_oneswarm,10,LinearRegression,0.007792384,None
ttu2-1_nodes_planet-lab_org_uw_oneswarm,20,RandomForest,0.005279029,"{'bootstrap': True, 'min_samples_split': 3, 'min_samples_leaf': 5, 'max_depth': 5, 'n_estimators': 20}"
venus_silicon-valley_ru_irisaple_HEAP,20,DecisionTree,0.001673848,"{'max_leaf_nodes': 7, 'min_samples_leaf': 3, 'min_impurity_decrease': 1, 'presort': True, 'min_samples_split': 7, 'max_depth': None, 'max_features': 'sqrt', 'min_weight_fraction_leaf': 0}"
venus_silicon-valley_ru_irisaple_wup,10,SVR,0.001916171,"{'coef0': 0, 'degree': 13, 'kernel': 'linear', 'shrinking': True, 'C': 1, 'epsilon': 0}"
venus_silicon-valley_ru_uw_oneswarm,2,SVR,0.002014439,"{'coef0': 0, 'degree': 3, 'kernel': 'poly', 'shrinking': False, 'C': 1, 'epsilon': 0}"
vicky_planetlab_ntua_gr_princeton_codeen,15,SVR,0.004926627,"{'coef0': 0, 'degree': 14, 'kernel': 'rbf', 'shrinking': False, 'C': 1, 'epsilon': 0}"
vn4_cse_wustl_edu_princeton_codeen,10,GradientBoosting,0.005667867,"{'min_samples_split': 8, 'warm_start': True, 'loss': 'lad', 'max_leaf_nodes': 8, 'min_samples_leaf': 1, 'learning_rate': 0.05, 'presort': False, 'min_weight_fraction_leaf': 0, 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 200}"
vn4_cse_wustl_edu_root,20,SVR,0.000421276,"{'coef0': 0, 'degree': 17, 'kernel': 'sigmoid', 'shrinking': True, 'C': 1, 'epsilon': 0}"
vn4_cse_wustl_edu_uw_oneswarm,15,SVR,0.00341969,"{'coef0': 0, 'degree': 9, 'kernel': 'sigmoid', 'shrinking': True, 'C': 1, 'epsilon': 0}"
vn5_cse_wustl_edu_princeton_codeen,15,SVR,0.003683744,"{'coef0': 0, 'degree': 12, 'kernel': 'rbf', 'shrinking': True, 'C': 1, 'epsilon': 0}"
